property_type,price,city,baths,bedrooms,Area Type,Area Size,Faisalabad,Islamabad,Karachi,Lahore,Kanal
Flat,8888000,Islamabad,3,3,Marla,5.3,0,1,0,0,0
Flat,8655000,Islamabad,2,2,Marla,4.3,0,1,0,0,0
House,9132000,Rawalpindi,3,3,Marla,5.0,0,0,0,0,0
Flat,5675000,Islamabad,2,2,Marla,4.2,0,1,0,0,0
Flat,8424000,Islamabad,2,2,Marla,4.9,0,1,0,0,0
House,9132000,Rawalpindi,0,0,Marla,5.0,0,0,0,0,0
House,9995000,Lahore,5,3,Marla,5.3,0,0,0,1,0
Flat,3960000,Islamabad,1,1,Marla,2.3,0,1,0,0,0
Flat,4117000,Islamabad,1,1,Marla,2.4,0,1,0,0,0
Flat,6540000,Islamabad,2,2,Marla,3.9,0,1,0,0,0
Flat,8242000,Islamabad,3,3,Marla,4.9,0,1,0,0,0
Flat,8888000,Islamabad,3,3,Marla,5.3,0,1,0,0,0
Flat,7703000,Rawalpindi,0,0,Marla,5.3,0,0,0,0,0
Flat,6195000,Rawalpindi,0,0,Marla,4.2,0,0,0,0,0
Flat,3452000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,9145000,Rawalpindi,0,0,Marla,6.3,0,0,0,0,0
Flat,7703000,Rawalpindi,0,0,Marla,5.3,0,0,0,0,0
Flat,6195000,Rawalpindi,0,0,Marla,4.2,0,0,0,0,0
Flat,3452000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,9145000,Rawalpindi,0,0,Marla,6.3,0,0,0,0,0
Flat,7703000,Rawalpindi,0,0,Marla,5.3,0,0,0,0,0
Flat,6195000,Rawalpindi,0,0,Marla,4.2,0,0,0,0,0
Flat,3452000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,9145000,Rawalpindi,0,0,Marla,6.3,0,0,0,0,0
Flat,7703000,Rawalpindi,0,0,Marla,5.3,0,0,0,0,0
Flat,6195000,Rawalpindi,0,0,Marla,4.2,0,0,0,0,0
Flat,3452000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,9145000,Rawalpindi,0,0,Marla,6.3,0,0,0,0,0
Flat,7703000,Rawalpindi,0,0,Marla,5.3,0,0,0,0,0
Flat,6195000,Rawalpindi,0,0,Marla,4.2,0,0,0,0,0
Flat,3452000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,9145000,Rawalpindi,0,0,Marla,6.3,0,0,0,0,0
Flat,9145000,Rawalpindi,0,0,Marla,6.3,0,0,0,0,0
Flat,7703000,Rawalpindi,0,0,Marla,5.3,0,0,0,0,0
Flat,6195000,Rawalpindi,0,0,Marla,4.2,0,0,0,0,0
Flat,3452000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,3390000,Karachi,2,2,Marla,3.6,0,0,1,0,0
House,3495000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1025000,Karachi,1,2,Marla,1.8,0,0,1,0,0
Flat,1025000,Karachi,1,2,Marla,1.8,0,0,1,0,0
Flat,9894000,Islamabad,0,2,Marla,5.0,0,1,0,0,0
Flat,9098000,Islamabad,0,2,Marla,5.0,0,1,0,0,0
Flat,9894000,Islamabad,0,2,Marla,5.0,0,1,0,0,0
Flat,9098000,Islamabad,0,2,Marla,5.0,0,1,0,0,0
Flat,1499000,Islamabad,1,1,Marla,1.8,0,1,0,0,0
House,5325000,Rawalpindi,3,4,Marla,7.0,0,0,0,0,0
Flat,8175000,Karachi,3,3,Marla,4.8,0,0,1,0,0
House,3495000,Lahore,0,0,Marla,3.0,0,0,0,1,0
Flat,96000,Karachi,0,2,Marla,4.7,0,0,1,0,0
Flat,8420000,Islamabad,2,2,Marla,4.2,0,1,0,0,0
Flat,8970000,Islamabad,2,2,Marla,5.1,0,1,0,0,0
Flat,2394000,Lahore,1,1,Marla,1.1,0,0,0,1,0
Flat,2394000,Lahore,1,1,Marla,1.1,0,0,0,1,0
Flat,2394000,Lahore,1,1,Marla,1.1,0,0,0,1,0
Flat,3477000,Lahore,1,1,Marla,1.6,0,0,0,1,0
Flat,5624000,Lahore,2,2,Marla,2.6,0,0,0,1,0
Flat,3952000,Lahore,1,1,Marla,1.8,0,0,0,1,0
Flat,3477000,Lahore,1,1,Marla,1.6,0,0,0,1,0
Flat,3952000,Lahore,1,1,Marla,1.8,0,0,0,1,0
Flat,5624000,Lahore,2,2,Marla,2.6,0,0,0,1,0
Flat,7045000,Lahore,2,2,Marla,2.6,0,0,0,1,0
Flat,5724000,Islamabad,2,2,Marla,4.2,0,1,0,0,0
Flat,2394000,Lahore,0,1,Marla,1.1,0,0,0,1,0
Flat,3477000,Lahore,1,1,Marla,1.6,0,0,0,1,0
Flat,1075000,Karachi,1,2,Marla,2.0,0,0,1,0,0
Flat,1075000,Karachi,1,2,Marla,2.0,0,0,1,0,0
Flat,1075000,Karachi,1,2,Marla,2.0,0,0,1,0,0
House,6760000,Karachi,3,3,Marla,3.2,0,0,1,0,0
Flat,1830000,Islamabad,0,0,Marla,1.6,0,1,0,0,0
Flat,5624000,Lahore,2,2,Marla,2.6,0,0,0,1,0
Flat,3952000,Lahore,1,1,Marla,1.8,0,0,0,1,0
Flat,5624000,Lahore,2,2,Marla,2.6,0,0,0,1,0
Flat,3952000,Lahore,1,1,Marla,1.8,0,0,0,1,0
Flat,39700000,Karachi,5,4,Marla,10.9,0,0,1,0,0
House,9132000,Rawalpindi,3,3,Marla,5.0,0,0,0,0,0
House,9132000,Rawalpindi,3,3,Marla,5.0,0,0,0,0,0
Flat,6944000,Karachi,2,2,Marla,4.4,0,0,1,0,0
Flat,9716000,Karachi,2,2,Marla,6.2,0,0,1,0,0
House,40300000,Karachi,6,6,Marla,9.6,0,0,1,0,0
Flat,2772000,Lahore,1,1,Marla,1.1,0,0,0,1,0
Flat,3287000,Lahore,1,1,Marla,1.5,0,0,0,1,0
Flat,6030000,Islamabad,2,2,Marla,4.5,0,1,0,0,0
Flat,5820000,Islamabad,2,2,Marla,4.3,0,1,0,0,0
Flat,9360000,Islamabad,3,3,Marla,6.9,0,1,0,0,0
Flat,8220000,Islamabad,3,3,Marla,6.1,0,1,0,0,0
Flat,7235000,Islamabad,2,2,Marla,6.0,0,1,0,0,0
Flat,955000,Islamabad,2,2,Marla,3.5,0,1,0,0,0
House,940000,Rawalpindi,3,3,Marla,5.0,0,0,0,0,0
Flat,1830000,Islamabad,1,1,Marla,1.6,0,1,0,0,0
Flat,3353000,Islamabad,1,1,Marla,3.0,0,1,0,0,0
Flat,6410000,Lahore,0,0,Marla,2.4,0,0,0,1,0
House,6095000,Karachi,3,3,Marla,8.0,0,0,1,0,0
House,7025000,Karachi,3,3,Marla,8.0,0,0,1,0,0
Flat,3536000,Islamabad,1,1,Marla,1.8,0,1,0,0,0
Flat,9120000,Lahore,2,2,Marla,3.4,0,0,0,1,0
House,913000,Rawalpindi,0,3,Marla,5.0,0,0,0,0,0
Flat,3056000,Karachi,2,2,Marla,3.8,0,0,1,0,0
Flat,3731000,Rawalpindi,0,1,Marla,2.4,0,0,0,0,0
House,109000,Karachi,5,4,Marla,4.0,0,0,1,0,0
Flat,3497000,Islamabad,1,1,Marla,2.4,0,1,0,0,0
Flat,8790000,Rawalpindi,2,2,Marla,5.2,0,0,0,0,0
Flat,4583000,Rawalpindi,1,1,Marla,2.7,0,0,0,0,0
Flat,8462000,Lahore,0,1,Marla,1.7,0,0,0,1,0
Flat,8826000,Lahore,0,1,Marla,1.7,0,0,0,1,0
Flat,3952000,Lahore,1,1,Marla,1.8,0,0,0,1,0
Flat,5624000,Lahore,0,1,Marla,2.6,0,0,0,1,0
Flat,3477000,Lahore,1,1,Marla,1.6,0,0,0,1,0
Flat,96000,Karachi,0,2,Marla,4.7,0,0,1,0,0
Flat,6944000,Karachi,2,2,Marla,4.4,0,0,1,0,0
House,925000,Islamabad,3,3,Marla,5.0,0,1,0,0,0
Flat,1056000,Lahore,1,1,Marla,2.0,0,0,0,1,0
Flat,4715000,Islamabad,2,2,Marla,5.1,0,1,0,0,0
Flat,3795000,Rawalpindi,1,1,Marla,2.2,0,0,0,0,0
House,4490000,Lahore,3,3,Marla,3.0,0,0,0,1,0
House,2335000,Lahore,2,1,Marla,3.0,0,0,0,1,0
Flat,7044000,Lahore,1,1,Marla,2.6,0,0,0,1,0
Flat,1075000,Karachi,1,2,Marla,2.0,0,0,1,0,0
Flat,1075000,Karachi,1,2,Marla,2.0,0,0,1,0,0
Flat,1075000,Karachi,1,2,Marla,2.0,0,0,1,0,0
Flat,5608000,Islamabad,0,0,Marla,3.1,0,1,0,0,0
Flat,3102000,Islamabad,1,1,Marla,2.5,0,1,0,0,0
Flat,1431000,Islamabad,2,2,Marla,4.2,0,1,0,0,0
House,4490000,Lahore,0,0,Marla,3.0,0,0,0,1,0
Flat,7044000,Lahore,1,1,Marla,2.6,0,0,0,1,0
Flat,7212000,Lahore,0,0,Marla,2.7,0,0,0,1,0
Flat,164000,Islamabad,0,0,Marla,7.8,0,1,0,0,0
House,102000,Islamabad,6,6,Marla,10.0,0,1,0,0,0
Flat,2825000,Islamabad,1,1,Marla,1.9,0,1,0,0,0
Flat,7703000,Rawalpindi,0,0,Marla,5.3,0,0,0,0,0
Flat,6195000,Rawalpindi,0,0,Marla,4.2,0,0,0,0,0
Flat,3452000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,9145000,Rawalpindi,0,0,Marla,6.3,0,0,0,0,0
Flat,7703000,Rawalpindi,0,0,Marla,5.3,0,0,0,0,0
Flat,6195000,Rawalpindi,0,0,Marla,4.2,0,0,0,0,0
Flat,3452000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,9145000,Rawalpindi,0,0,Marla,6.3,0,0,0,0,0
Flat,7703000,Rawalpindi,0,0,Marla,5.3,0,0,0,0,0
Flat,6195000,Rawalpindi,0,0,Marla,4.2,0,0,0,0,0
Flat,3452000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,9145000,Rawalpindi,0,0,Marla,6.3,0,0,0,0,0
Flat,7703000,Rawalpindi,0,0,Marla,5.3,0,0,0,0,0
Flat,6195000,Rawalpindi,0,0,Marla,4.2,0,0,0,0,0
Flat,3452000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,9145000,Rawalpindi,0,0,Marla,6.3,0,0,0,0,0
Flat,7703000,Rawalpindi,0,0,Marla,5.3,0,0,0,0,0
Flat,6195000,Rawalpindi,0,0,Marla,4.2,0,0,0,0,0
Flat,3452000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,9146000,Rawalpindi,0,0,Marla,6.3,0,0,0,0,0
Flat,9145000,Rawalpindi,0,0,Marla,6.3,0,0,0,0,0
Flat,7703000,Rawalpindi,0,0,Marla,5.3,0,0,0,0,0
Flat,6195000,Rawalpindi,0,0,Marla,4.2,0,0,0,0,0
Flat,3452000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
House,43500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,44500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,43500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,41500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,2290000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,2998000,Islamabad,2,2,Marla,3.6,0,1,0,0,0
Flat,114000,Islamabad,4,4,Marla,11.6,0,1,0,0,0
House,2290000,Lahore,3,3,Marla,3.0,0,0,0,1,0
House,2290000,Lahore,3,3,Marla,3.0,0,0,0,1,0
Flat,4725000,Islamabad,0,0,Marla,2.0,0,1,0,0,0
Flat,5517000,Islamabad,1,1,Marla,2.7,0,1,0,0,0
House,35080,Faisalabad,0,3,Marla,5.0,1,0,0,0,0
Flat,78600,Karachi,4,4,Marla,3.8,0,0,1,0,0
Flat,6902000,Karachi,2,2,Marla,4.4,0,0,1,0,0
House,31900000,Islamabad,6,6,Marla,14.0,0,1,0,0,0
House,37300000,Karachi,0,3,Marla,4.8,0,0,1,0,0
Flat,96000,Karachi,0,2,Marla,4.7,0,0,1,0,0
Flat,5960000,Karachi,2,2,Marla,4.2,0,0,1,0,0
Flat,6590000,Karachi,2,2,Marla,4.2,0,0,1,0,0
Flat,2007000,Karachi,2,2,Marla,4.9,0,0,1,0,0
Flat,4564000,Islamabad,1,1,Marla,3.5,0,1,0,0,0
House,4490000,Lahore,3,3,Marla,3.0,0,0,0,1,0
House,4490000,Lahore,3,3,Marla,3.0,0,0,0,1,0
House,4490000,Lahore,3,3,Marla,3.0,0,0,0,1,0
Flat,5513000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
Flat,5513000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
Flat,8872000,Islamabad,2,2,Marla,5.3,0,1,0,0,0
House,42300000,Lahore,6,5,Marla,10.0,0,0,0,1,0
House,33900000,Lahore,5,4,Marla,10.0,0,0,0,1,0
House,35200000,Lahore,5,4,Marla,10.0,0,0,0,1,0
House,30700000,Lahore,5,4,Marla,10.0,0,0,0,1,0
Flat,1313000,Islamabad,2,2,Marla,3.9,0,1,0,0,0
Flat,5198000,Islamabad,1,1,Marla,2.7,0,1,0,0,0
Flat,9120000,Lahore,2,2,Marla,3.4,0,0,0,1,0
Flat,7044000,Lahore,1,1,Marla,2.6,0,0,0,1,0
Flat,6675000,Karachi,2,2,Marla,4.2,0,0,1,0,0
Flat,4715000,Islamabad,2,2,Marla,5.1,0,1,0,0,0
Flat,4715000,Islamabad,2,2,Marla,5.1,0,1,0,0,0
Flat,7175000,Islamabad,3,3,Marla,7.8,0,1,0,0,0
Flat,7175000,Islamabad,3,3,Marla,7.8,0,1,0,0,0
Flat,7175000,Islamabad,3,3,Marla,7.8,0,1,0,0,0
Flat,8826000,Lahore,1,1,Marla,1.7,0,0,0,1,0
Flat,5513000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
Flat,5513000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
Flat,8872000,Islamabad,2,2,Marla,5.3,0,1,0,0,0
Flat,7385000,Lahore,1,1,Marla,1.9,0,0,0,1,0
Flat,5292000,Islamabad,2,2,Marla,3.4,0,1,0,0,0
Flat,1275000,Karachi,1,2,Marla,1.8,0,0,1,0,0
Flat,3746000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,3731000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,3746000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,3731000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,1431000,Islamabad,2,2,Marla,4.2,0,1,0,0,0
Flat,5593000,Karachi,0,3,Marla,4.2,0,0,1,0,0
House,4490000,Lahore,2,3,Marla,3.0,0,0,0,1,0
Upper Portion,2290000,Lahore,1,2,Marla,3.0,0,0,0,1,0
House,4490000,Lahore,2,4,Marla,3.0,0,0,0,1,0
Upper Portion,2290000,Lahore,1,2,Marla,3.0,0,0,0,1,0
Flat,5513000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
Flat,8872000,Islamabad,2,2,Marla,5.3,0,1,0,0,0
Flat,5513000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
House,3,Rawalpindi,5,5,Marla,12.0,0,0,0,0,0
Flat,2665000,Islamabad,1,1,Marla,1.8,0,1,0,0,0
Flat,504000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,502000,Karachi,2,2,Marla,2.8,0,0,1,0,0
House,9845000,Rawalpindi,0,0,Marla,5.0,0,0,0,0,0
Upper Portion,24600,Rawalpindi,0,2,Marla,10.0,0,0,0,0,0
Flat,5513000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
Flat,5517000,Islamabad,0,1,Marla,2.7,0,1,0,0,0
Flat,3536000,Islamabad,0,0,Marla,1.8,0,1,0,0,0
Flat,5517000,Islamabad,0,1,Marla,2.7,0,1,0,0,0
Flat,3536000,Islamabad,0,0,Marla,1.8,0,1,0,0,0
Flat,5517000,Islamabad,0,1,Marla,2.7,0,1,0,0,0
Flat,3536000,Islamabad,0,0,Marla,1.8,0,1,0,0,0
Flat,5517000,Islamabad,0,1,Marla,2.7,0,1,0,0,0
Flat,3536000,Islamabad,0,0,Marla,1.8,0,1,0,0,0
Flat,8872000,Islamabad,2,2,Marla,5.3,0,1,0,0,0
Flat,5513000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
Flat,6944000,Karachi,0,0,Marla,4.4,0,0,1,0,0
Flat,9478000,Karachi,0,0,Marla,6.0,0,0,1,0,0
House,7535000,Faisalabad,0,0,Marla,5.0,1,0,0,0,0
House,1190000,Faisalabad,0,0,Marla,2.8,1,0,0,0,0
House,9530000,Faisalabad,0,0,Marla,10.0,1,0,0,0,0
Flat,6052000,Islamabad,2,2,Marla,3.6,0,1,0,0,0
House,4525000,Lahore,2,2,Marla,2.0,0,0,0,1,0
House,44200000,Karachi,6,6,Marla,9.3,0,0,1,0,0
Flat,5813000,Islamabad,2,1,Marla,3.4,0,1,0,0,0
House,6860000,Lahore,3,3,Marla,3.0,0,0,0,1,0
House,6870000,Lahore,3,3,Marla,3.0,0,0,0,1,0
House,6680000,Lahore,3,3,Marla,3.0,0,0,0,1,0
House,6690000,Lahore,3,3,Marla,3.0,0,0,0,1,0
House,6570000,Lahore,3,3,Marla,3.0,0,0,0,1,0
House,6560000,Lahore,3,3,Marla,3.0,0,0,0,1,0
Flat,4846000,Rawalpindi,0,1,Marla,3.7,0,0,0,0,0
Flat,4047000,Rawalpindi,0,1,Marla,3.1,0,0,0,0,0
Flat,3578000,Rawalpindi,0,1,Marla,2.7,0,0,0,0,0
Flat,2970000,Rawalpindi,0,1,Marla,2.3,0,0,0,0,0
Flat,2744000,Rawalpindi,0,1,Marla,2.1,0,0,0,0,0
Flat,2970000,Rawalpindi,0,1,Marla,2.3,0,0,0,0,0
Flat,4846000,Rawalpindi,0,1,Marla,3.7,0,0,0,0,0
Flat,3578000,Rawalpindi,0,1,Marla,2.7,0,0,0,0,0
Flat,4447000,Rawalpindi,0,1,Marla,3.4,0,0,0,0,0
Flat,7521000,Rawalpindi,0,3,Marla,5.8,0,0,0,0,0
Flat,6027000,Rawalpindi,0,2,Marla,4.6,0,0,0,0,0
Flat,5327000,Rawalpindi,0,2,Marla,4.1,0,0,0,0,0
Flat,5454000,Rawalpindi,0,2,Marla,4.2,0,0,0,0,0
Flat,5808000,Islamabad,1,1,Marla,4.3,0,1,0,0,0
Flat,8984000,Islamabad,2,2,Marla,6.1,0,1,0,0,0
Flat,39400000,Karachi,4,4,Marla,12.2,0,0,1,0,0
Flat,5273000,Islamabad,2,2,Marla,3.1,0,1,0,0,0
Flat,3746000,Rawalpindi,1,1,Marla,2.4,0,0,0,0,0
Flat,3731000,Rawalpindi,1,1,Marla,2.4,0,0,0,0,0
Flat,3746000,Rawalpindi,1,1,Marla,2.4,0,0,0,0,0
Flat,1625000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1545000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1540000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1525000,Lahore,2,2,Marla,3.0,0,0,0,1,0
House,49500,Rawalpindi,4,4,Marla,7.0,0,0,0,0,0
Flat,1380000,Karachi,0,0,Marla,4.4,0,0,1,0,0
Flat,735000,Islamabad,1,1,Marla,2.8,0,1,0,0,0
House,2095000,Lahore,0,1,Marla,5.0,0,0,0,1,0
Flat,5513000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
Flat,8872000,Islamabad,2,2,Marla,5.3,0,1,0,0,0
Flat,5513000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
House,9530000,Faisalabad,0,0,Marla,10.0,1,0,0,0,0
House,7535000,Faisalabad,0,0,Marla,5.0,1,0,0,0,0
Flat,390000,Islamabad,4,3,Marla,11.8,0,1,0,0,0
House,2290000,Lahore,3,3,Marla,3.0,0,0,0,1,0
House,2290000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,270000,Islamabad,0,3,Marla,9.8,0,1,0,0,0
Flat,1569000,Lahore,1,1,Marla,2.6,0,0,0,1,0
Flat,8720000,Karachi,2,2,Marla,4.8,0,0,1,0,0
Flat,7044000,Lahore,1,1,Marla,2.6,0,0,0,1,0
Flat,1925000,Islamabad,1,1,Marla,2.4,0,1,0,0,0
Flat,3952000,Lahore,1,1,Marla,1.8,0,0,0,1,0
Flat,2189000,Lahore,1,1,Marla,2.2,0,0,0,1,0
Flat,33200000,Karachi,3,3,Marla,7.1,0,0,1,0,0
Flat,4965000,Islamabad,1,1,Marla,2.9,0,1,0,0,0
Flat,4972000,Islamabad,1,1,Marla,2.9,0,1,0,0,0
Flat,6375000,Islamabad,0,1,Marla,3.3,0,1,0,0,0
Flat,1035000,Islamabad,1,1,Marla,3.1,0,1,0,0,0
Flat,1499000,Islamabad,1,1,Marla,1.8,0,1,0,0,0
Flat,9120000,Lahore,2,2,Marla,3.4,0,0,0,1,0
House,3495000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,490000,Islamabad,1,1,Marla,2.6,0,1,0,0,0
Lower Portion,49500,Rawalpindi,3,3,Marla,7.0,0,0,0,0,0
Upper Portion,31500,Rawalpindi,2,2,Marla,5.0,0,0,0,0,0
Flat,4446000,Islamabad,0,2,Marla,3.3,0,1,0,0,0
House,38800000,Lahore,4,4,Marla,14.0,0,0,0,1,0
Flat,4446000,Islamabad,0,2,Marla,3.3,0,1,0,0,0
Flat,6030000,Islamabad,0,2,Marla,4.5,0,1,0,0,0
Flat,9360000,Islamabad,0,3,Marla,6.9,0,1,0,0,0
Flat,5050000,Karachi,2,2,Marla,4.2,0,0,1,0,0
Flat,5513000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
Flat,8872000,Islamabad,2,2,Marla,5.3,0,1,0,0,0
Flat,5513000,Islamabad,0,0,Marla,3.3,0,1,0,0,0
Flat,6079000,Karachi,2,2,Marla,4.7,0,0,1,0,0
Flat,6079000,Karachi,2,2,Marla,4.7,0,0,1,0,0
Flat,6513000,Karachi,2,2,Marla,5.0,0,0,1,0,0
Flat,6513000,Karachi,2,2,Marla,5.0,0,0,1,0,0
Flat,6079000,Karachi,2,2,Marla,4.7,0,0,1,0,0
Flat,6513000,Karachi,2,2,Marla,5.0,0,0,1,0,0
Flat,6079000,Karachi,2,2,Marla,4.7,0,0,1,0,0
House,108000,Islamabad,0,5,Marla,10.0,0,1,0,0,0
House,34800000,Lahore,0,5,Marla,10.0,0,0,0,1,0
Flat,5430000,Islamabad,0,0,Marla,3.2,0,1,0,0,0
House,5845000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,5855000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,5855000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,5895000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,5845000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,5835000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,5830000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,5890000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,5880000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,5880000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,5885000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,5785000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,5765000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,5770000,Lahore,2,3,Marla,3.0,0,0,0,1,0
House,9845000,Rawalpindi,0,0,Marla,5.0,0,0,0,0,0
Flat,9271000,Karachi,2,2,Marla,5.6,0,0,1,0,0
Flat,9271000,Karachi,2,2,Marla,5.6,0,0,1,0,0
House,33100000,Karachi,4,4,Marla,10.0,0,0,1,0,0
House,25100000,Karachi,6,6,Marla,9.6,0,0,1,0,0
House,25700000,Karachi,6,6,Marla,9.6,0,0,1,0,0
Flat,2495000,Islamabad,1,1,Marla,1.5,0,1,0,0,0
House,147000,Islamabad,6,6,Marla,12.0,0,1,0,0,0
Flat,5513000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
Flat,8872000,Islamabad,2,2,Marla,5.3,0,1,0,0,0
Flat,5513000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
House,2555000,Lahore,2,2,Marla,2.0,0,0,0,1,0
House,44500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,44500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,44500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,43500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,41500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
Flat,6944000,Karachi,2,2,Marla,4.4,0,0,1,0,0
Flat,9716000,Karachi,2,2,Marla,6.2,0,0,1,0,0
Flat,3746000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,3731000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,3746000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,3731000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,2931000,Islamabad,0,0,Marla,2.0,0,1,0,0,0
Flat,6676000,Islamabad,0,0,Marla,4.6,0,1,0,0,0
Flat,4632000,Islamabad,0,0,Marla,3.2,0,1,0,0,0
Flat,6663000,Islamabad,0,0,Marla,4.6,0,1,0,0,0
Flat,7321000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,7627000,Islamabad,0,0,Marla,5.2,0,1,0,0,0
Flat,4310000,Karachi,3,2,Marla,4.4,0,0,1,0,0
Flat,4980000,Karachi,0,1,Marla,2.7,0,0,1,0,0
House,9845000,Rawalpindi,0,0,Marla,5.0,0,0,0,0,0
House,4530000,Lahore,2,3,Marla,2.5,0,0,0,1,0
Flat,5718000,Islamabad,0,0,Marla,2.7,0,1,0,0,0
Flat,7704000,Islamabad,0,1,Marla,4.0,0,1,0,0,0
Flat,8355000,Islamabad,0,1,Marla,4.0,0,1,0,0,0
Flat,8116000,Islamabad,0,1,Marla,3.9,0,1,0,0,0
Flat,9666000,Islamabad,0,2,Marla,5.1,0,1,0,0,0
Lower Portion,49500,Islamabad,2,2,Marla,7.0,0,1,0,0,0
Flat,616000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,614000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,612000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,610000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,608000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,606000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,604000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,602000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,598000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,596000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,594000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,592000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,590000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,588000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,586000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,584000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,582000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,580000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,578000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,572000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,574000,Karachi,2,2,Marla,2.8,0,0,1,0,0
